gold_answers_json,prediction,exact_match,f1,correct_em,token_confidences_json,generated_token_ids_json,seq_conf_mean,seq_conf_min,seq_conf_logmean,generated_length
"[""two""]",two,1,1.0,1,"[0.9744008183479309, 0.8658463954925537, 0.9946358799934387, 0.8503866195678711, 0.9386976957321167, 0.9532162547111511, 0.9594932794570923, 0.9631608724594116, 0.9650899171829224, 0.966691792011261, 0.967795193195343]","[192, 1, 1, 192, 192, 192, 192, 192, 192, 192, 192]",0.9454013380137357,0.8503866195678711,-0.057238861076054984,11
"[""Christ""]","""Christ and His salvation""",0,0.4,0,"[0.9104049801826477, 0.9995399713516235, 0.8710917830467224, 0.9938914775848389, 0.8036105632781982, 0.9970071911811829, 0.999582827091217, 0.9826585054397583, 0.27631625533103943, 0.6219727993011475, 0.7253918051719666]","[96, 20941, 11, 978, 19995, 121, 1, 1, 96, 96, 96]",0.8346789235418494,0.27631625533103943,-0.23273829341217384,11
"[""Luther""]",Luther's,0,0.0,0,"[0.9611278176307678, 0.7031634449958801, 0.9986187219619751, 0.9813489317893982, 0.7264401316642761, 0.5552628636360168, 0.5648528337478638, 0.7349063754081726, 0.8022629022598267, 0.8414866328239441, 0.8626987934112549]","[15026, 31, 7, 1, 1, 978, 15026, 15026, 15026, 15026, 15026]",0.7938335863026705,0.5552628636360168,-0.24906654838772663,11
"[""Luther""]",Luther's,0,0.0,0,"[0.9845795631408691, 0.782119870185852, 0.9994571805000305, 0.9757717251777649, 0.499622106552124, 0.4297386705875397, 0.9268733859062195, 0.9686179161071777, 0.9762177467346191, 0.9794474840164185, 0.9807701110839844]","[15026, 31, 7, 1, 13, 96, 15026, 15026, 15026, 15026, 15026]",0.8639287054538727,0.4297386705875397,-0.18153777094537468,11
"[""Christ and His salvation""]",railing against the sale of,0,0.0,0,"[0.2791830599308014, 0.9999606609344482, 0.9894008040428162, 0.9889074563980103, 0.999887228012085, 0.8414778113365173, 0.9723250269889832, 0.9578168392181396, 0.4589703381061554, 0.18960832059383392, 0.23175735771656036]","[6579, 53, 581, 8, 1048, 13, 1, 1, 47, 8, 6579]",0.719026809388941,0.18960832059383392,-0.4950216639746602,11
"[""the Reformation""]","""Christ and His salvation""",0,0.0,0,"[0.5624165534973145, 0.9993682503700256, 0.980097770690918, 0.9995409250259399, 0.9999651908874512, 0.9959087371826172, 0.9994956254959106, 0.9453717470169067, 0.4823375940322876, 0.3418532609939575, 0.38048678636550903]","[96, 20941, 11, 978, 19995, 121, 1, 1, 8, 18490, 18490]",0.7897129492326216,0.3418532609939575,-0.31148282959963025,11
"[""short-tempered""]",short-tempered and even harsher,0,0.4,0,"[0.9273833632469177, 0.999578058719635, 0.9999973773956299, 0.5134702920913696, 0.9994714856147766, 0.9989509582519531, 0.9998252987861633, 0.6011111736297607, 0.8589028716087341, 0.4488876760005951, 0.4649959206581116]","[710, 18, 31248, 11, 237, 11955, 49, 1, 1, 2714, 2714]",0.8011431341821497,0.4488876760005951,-0.2701739105585185,11
"[""Katharina""]",Justus Jonas,0,0.0,0,"[0.8736872673034668, 0.9999487400054932, 0.9994827508926392, 0.9998940229415894, 0.9999580383300781, 0.9805902242660522, 0.7840215563774109, 0.37631410360336304, 0.4876973032951355, 0.633588433265686, 0.6795894503593445]","[1142, 302, 8178, 9, 7, 1, 1, 15026, 1142, 1142, 1142]",0.8013428991491144,0.37631410360336304,-0.26697111928096273,11
"[""Luther""]",Justus,0,0.0,0,"[0.9354349970817566, 0.9999887943267822, 0.9926579594612122, 0.9736683964729309, 0.4780847132205963, 0.6144165396690369, 0.5565561652183533, 0.719416618347168, 0.7968635559082031, 0.8436222076416016, 0.8687906265258789]","[1142, 302, 1, 1, 23906, 23906, 1142, 1142, 1142, 1142, 1142]",0.7981364158066836,0.4780847132205963,-0.2526304752749034,11
"[""1545 and 1546""]",1545 and 1546,1,1.0,1,"[0.5346096754074097, 0.9888594150543213, 0.9236726760864258, 0.9995315074920654, 0.999858021736145, 0.9938449859619141, 0.9976626634597778, 0.8905921578407288, 0.8612332940101624, 0.765073299407959, 0.6617973446846008]","[627, 2128, 11, 627, 4448, 1, 1, 386, 386, 386, 386]",0.8742486401037737,0.5346096754074097,-0.15198016110804313,11
"[""Luther""]",Justus Jonas,0,0.0,0,"[0.9253474473953247, 0.9999210834503174, 0.9998495578765869, 0.9997089505195618, 0.9999310970306396, 0.9796479940414429, 0.6496862769126892, 0.7481326460838318, 0.693762481212616, 0.8766476511955261, 0.9033349752426147]","[1142, 302, 8178, 9, 7, 1, 1, 15026, 1142, 1142, 1142]",0.8887245600873773,0.6496862769126892,-0.12901050760526778,11
"[""poor physical health""]","""Dear husband, you are too rude,""",0,0.0,0,"[0.6594311594963074, 0.9429080486297607, 0.9999747276306152, 0.9951099753379822, 0.9997685551643372, 0.9958904385566711, 0.9993164539337158, 0.9999430179595947, 0.999992847442627, 0.9946660995483398, 0.9503036737442017]","[96, 308, 2741, 2553, 6, 25, 33, 396, 19986, 976, 1]",0.9579368179494684,0.6594311594963074,-0.049228252748518164,11
"[""poor physical health""]",poor physical health,1,1.0,1,"[0.7641438841819763, 0.9784185290336609, 0.830463707447052, 0.9466018676757812, 0.8943707942962646, 0.536453127861023, 0.3679259717464447, 0.6426791548728943, 0.7042414546012878, 0.7206342220306396, 0.7268514633178711]","[2714, 1722, 533, 1, 1, 263, 2714, 2714, 2714, 2714, 2714]",0.7375258342786268,0.3679259717464447,-0.33683177373408474,11
"[""Luther""]",his wife,0,0.0,0,"[0.25371280312538147, 0.6498029828071594, 0.9909448623657227, 0.634817361831665, 0.28581976890563965, 0.344496488571167, 0.35823553800582886, 0.3473975956439972, 0.32860639691352844, 0.3115583062171936, 0.2979728877544403]","[112, 2512, 1, 1, 1722, 1722, 1722, 1722, 1722, 1722, 1722]",0.4366695447401567,0.25371280312538147,-0.92344400512307,11
"[""Katharina""]",Justus Jonas,0,0.0,0,"[0.782092273235321, 0.9999428987503052, 0.9998759031295776, 0.9998711347579956, 0.9999276399612427, 0.9859100580215454, 0.7976498007774353, 0.5714124441146851, 0.2771685719490051, 0.44946837425231934, 0.5471433997154236]","[1142, 302, 8178, 9, 7, 1, 1, 15026, 15026, 1142, 1142]",0.7645874998786233,0.2771685719490051,-0.3392680281436487,11
"[""Luther""]",wife,0,0.0,0,"[0.7622137069702148, 0.9940127730369568, 0.3764999806880951, 0.34564679861068726, 0.4643523097038269, 0.5391393899917603, 0.5977085828781128, 0.6358739137649536, 0.6530252695083618, 0.6743409037590027, 0.6857777833938599]","[2512, 1, 40, 2512, 2512, 2512, 2512, 2512, 2512, 2512, 2512]",0.6116901283914392,0.34564679861068726,-0.5333062772645722,11
"[""Luther""]",Luther,1,1.0,1,"[0.5681332945823669, 0.9988077878952026, 0.9473928213119507, 0.8098879456520081, 0.8610664010047913, 0.7860115766525269, 0.7196353077888489, 0.6651665568351746, 0.6365466117858887, 0.6093845963478088, 0.5892648100852966]","[15026, 1, 1, 18393, 18393, 18393, 18393, 18393, 18393, 18393, 18393]",0.7446634281765331,0.5681332945823669,-0.3122247130700077,11
"[""Luther""]",Ronald Berger,0,0.0,0,"[0.7891674637794495, 0.9999055862426758, 0.9999827146530151, 0.9875612854957581, 0.7577170133590698, 0.9846916794776917, 0.9787167906761169, 0.9621089696884155, 0.9419342279434204, 0.9139730334281921, 0.8826188445091248]","[18393, 5581, 49, 1, 7, 15026, 15026, 15026, 15026, 15026, 15026]",0.9271252372048118,0.7577170133590698,-0.07973214117400905,11
"[""Christian""]",Jewish,0,0.0,0,"[0.6510705351829529, 0.9978907704353333, 0.8307812213897705, 0.3667978048324585, 0.5263214707374573, 0.563563346862793, 0.5816968083381653, 0.5947534441947937, 0.6018472909927368, 0.6098513007164001, 0.6151167750358582]","[6692, 1, 1, 6692, 6692, 6692, 6692, 6692, 6692, 6692, 6692]",0.6308809789744291,0.3667978048324585,-0.48950452291962177,11
"[""anti-Judaic""]",anti-Judaic,1,1.0,1,"[0.39866864681243896, 0.9996325969696045, 0.7650400996208191, 0.9995332956314087, 0.9993670582771301, 0.999687671661377, 0.9514675736427307, 0.9675202965736389, 0.4821705222129822, 0.3755713999271393, 0.2604144215583801]","[1181, 18, 683, 76, 26, 9, 447, 1, 1, 3, 3]",0.7453703257170591,0.2604144215583801,-0.3932950145814407,11
"[""German Lutheran clergy and theologians""]",German Lutheran clergy and theologians,1,1.0,1,"[0.49474018812179565, 0.9998527765274048, 0.9965903759002686, 0.9999631643295288, 0.9785237312316895, 0.9991400241851807, 0.999954342842102, 0.99919193983078, 0.7447701692581177, 0.576088547706604, 0.37393006682395935]","[2968, 15026, 152, 29228, 11, 8, 11697, 3247, 1, 1, 14702]",0.8329768478870392,0.37393006682395935,-0.23278242468244956,11
"[""German""]",German,1,1.0,1,"[0.6311269998550415, 0.9950752854347229, 0.5167325735092163, 0.31937405467033386, 0.44453704357147217, 0.49002009630203247, 0.5221306681632996, 0.5453206896781921, 0.5546506643295288, 0.5648767352104187, 0.5716050267219543]","[2968, 1, 1, 6692, 2968, 2968, 2968, 2968, 2968, 2968, 2968]",0.5595863488587466,0.31937405467033386,-0.6151752826806228,11
"[""Nazi Third Reich""]",during the Nazi Third Reich,0,0.8571428571428571,0,"[0.9593101739883423, 0.9922742247581482, 0.9998987913131714, 0.9990881681442261, 0.9999079704284668, 0.9952827095985413, 0.666632354259491, 0.6441588997840881, 0.9255462884902954, 0.9506356716156006, 0.9570175409317017]","[383, 8, 17562, 9879, 13875, 1, 1, 383, 383, 383, 383]",0.9172502539374612,0.6441588997840881,-0.09748964068704802,11
"[""Luther""]",Paul Rose,0,0.0,0,"[0.9964624047279358, 0.9996634721755981, 0.9912940859794617, 0.9649580717086792, 0.8716952204704285, 0.964436948299408, 0.9809691905975342, 0.9867165088653564, 0.9891545176506042, 0.9908513426780701, 0.9920220375061035]","[1838, 5088, 1, 1, 1838, 1838, 1838, 1838, 1838, 1838, 1838]",0.9752930727871981,0.8716952204704285,-0.025683049244553266,11
"[""Vater unser im Himmelreich""]","""Vater unser im Himmelreich"",",1,1.0,1,"[0.7699399590492249, 0.9970217347145081, 0.9997684359550476, 0.9998672008514404, 0.967714250087738, 0.9997743964195251, 0.999997615814209, 0.9999570846557617, 0.9257538318634033, 0.9984874725341797, 0.709938645362854]","[96, 553, 9, 449, 5122, 256, 23537, 4994, 1686, 1, 1]",0.9425655115734447,0.709938645362854,-0.06537423013800166,11
"[""text""]",the text,1,1.0,1,"[0.34985002875328064, 0.9612667560577393, 0.5878475308418274, 0.873330295085907, 0.4523668587207794, 0.33552759885787964, 0.253137469291687, 0.2752169668674469, 0.30355527997016907, 0.32069480419158936, 0.3303842842578888]","[8, 1499, 1, 1, 12, 12, 11, 8, 8, 8, 8]",0.4584707157178359,0.253137469291687,-0.8857063482560867,11
"[""multiple""]","multiple revisions,",0,0.6666666666666666,0,"[0.967300295829773, 0.8896909952163696, 0.9942296743392944, 0.9906361699104309, 0.9575871229171753, 0.7763774991035461, 0.8808097839355469, 0.933497965335846, 0.9488804340362549, 0.9527691006660461, 0.9543861150741577]","[1317, 14724, 7, 6, 1, 3, 1317, 1317, 1317, 1317, 1317]",0.9314695596694946,0.7763774991035461,-0.07318632145625752,11
"[""Luther""]",Luther's,0,0.0,0,"[0.8933172225952148, 0.9628589153289795, 0.9998838901519775, 0.945550262928009, 0.8479481935501099, 0.20953528583049774, 0.41010862588882446, 0.6365480422973633, 0.7190324664115906, 0.7660913467407227, 0.7914753556251526]","[15026, 31, 7, 1, 1, 96, 15026, 15026, 15026, 15026, 15026]",0.7438499643044039,0.20953528583049774,-0.3734320809058683,11
"[""one stanza for each of the seven prayer petitions, plus opening and closing stanzas""]",one,0,0.14285714285714288,0,"[0.803486168384552, 0.9539126753807068, 0.9073002934455872, 0.6171350479125977, 0.48258933424949646, 0.5414813160896301, 0.6042056083679199, 0.6476956009864807, 0.6726458072662354, 0.6946975588798523, 0.7091587781906128]","[80, 1, 1, 2391, 2391, 80, 80, 80, 80, 80, 80]",0.6940280171957883,0.48258933424949646,-0.3846026976917484,11
"[""20th-century""]",16th- and 20th-century,0,0.5,0,"[0.5005210041999817, 0.9999337196350098, 0.9993222951889038, 0.9970301389694214, 0.999871015548706, 0.9999980926513672, 0.9997212290763855, 0.9999749660491943, 0.9989846348762512, 0.8963326811790466, 0.7260205745697021]","[898, 189, 18, 11, 460, 189, 18, 14006, 1, 1, 43]",0.9197918501767245,0.5005210041999817,-0.1024450364211616,11
"[""Luther's 1538 hymnic version""]",texts,0,0.0,0,"[0.633978009223938, 0.9732743501663208, 0.9954754710197449, 0.325398325920105, 0.482734352350235, 0.5336385369300842, 0.558899998664856, 0.5743126273155212, 0.5826032161712646, 0.5914412140846252, 0.5970317125320435]","[14877, 1, 1, 14877, 14877, 14877, 14877, 14877, 14877, 14877, 14877]",0.6226170740344308,0.325398325920105,-0.5167262447565796,11
"[""modern texts""]",modern texts,1,1.0,1,"[0.6172007918357849, 0.9811121821403503, 0.8689279556274414, 0.9753907322883606, 0.34871992468833923, 0.3128654956817627, 0.2452394664287567, 0.19255578517913818, 0.19078773260116577, 0.2418823093175888, 0.28522783517837524]","[941, 14877, 1, 1, 627, 627, 627, 627, 941, 941, 941]",0.47817365554246033,0.19078773260116577,-0.9332512686448724,11
"[""Lessing""]",Franz Pieper,0,0.0,0,"[0.9801200032234192, 0.998770534992218, 0.9999746084213257, 0.9988215565681458, 0.9980913996696472, 0.4594111740589142, 0.36502793431282043, 0.5873985290527344, 0.7035088539123535, 0.7797022461891174, 0.8263169527053833, 0.8597177267074585, 0.8826939463615417, 0.8990497589111328, 0.9105650782585144, 0.9201532006263733, 0.9274864792823792, 0.9341201186180115, 0.9392597675323486]","[18511, 11591, 883, 1, 1, 622, 18511, 18511, 18511, 18511, 18511, 18511, 18511, 18511, 18511, 18511, 18511, 18511, 18511]",0.8405363089159915,0.36502793431282043,-0.20519491715651708,19
"[""differed""]",differed from the later,0,0.5,0,"[0.563910186290741, 0.9990347623825073, 0.999951958656311, 0.7722352743148804, 0.9137135744094849, 0.9978362917900085, 0.9744899272918701, 0.6416363716125488, 0.6208305954933167, 0.5678697824478149, 0.32110437750816345, 0.14807525277137756, 0.1891358196735382, 0.27092501521110535, 0.331464558839798, 0.3771847188472748, 0.40431714057922363, 0.43024158477783203, 0.4496389329433441]","[7641, 15, 26, 45, 8, 865, 1, 1, 19719, 19719, 19719, 19719, 7641, 7641, 7641, 7641, 7641, 7641, 7641]",0.5775576908337442,0.14807525277137756,-0.6885071035876984,19
"[""reached the same conclusion""]",Luther's teaching about the state of the Christian's soul after death differed from,0,0.0,0,"[0.10217185318470001, 0.9301009178161621, 0.9996942281723022, 0.9988719820976257, 0.9764297008514404, 0.996494710445404, 0.999062716960907, 0.9995239973068237, 0.9983330368995667, 0.9997125267982483, 0.9993005990982056, 0.9993366599082947, 0.9997910857200623, 0.9724034070968628, 0.9997454285621643, 0.7833549976348877, 0.9989997744560242, 0.9997754693031311, 0.8139985799789429]","[15026, 31, 7, 2119, 81, 8, 538, 13, 8, 2826, 31, 7, 3668, 227, 1687, 7641, 15, 26, 45]",0.9245842985416713,0.10217185318470001,-0.1508806266077972,19
"[""Lutheran""]",Franz Pieper,0,0.0,0,"[0.5443772077560425, 0.9952019453048706, 0.9999123811721802, 0.9966232776641846, 0.8993619680404663, 0.6026517748832703, 0.4451950490474701, 0.2773856818675995, 0.20921337604522705, 0.17458267509937286, 0.1671520322561264, 0.16090983152389526, 0.17970457673072815, 0.2051895558834076, 0.22843344509601593, 0.2530004680156708, 0.2741336524486542, 0.2953759729862213, 0.3170638382434845]","[18511, 11591, 883, 1, 1, 15026, 15026, 15026, 15026, 15026, 8, 8, 18511, 18511, 18511, 18511, 18511, 18511, 18511]",0.43291940579288885,0.16090983152389526,-1.0557590286348921,19
"[""Luther""]",theologian Franz Pieper,0,0.0,0,"[0.39540615677833557, 0.9928873181343079, 0.9993409514427185, 0.5622031092643738, 0.9991853833198547, 0.9999570846557617, 0.9929252862930298, 0.775115966796875, 0.40061312913894653, 0.2997379004955292, 0.34726616740226746, 0.3583478629589081, 0.36591511964797974, 0.3765203654766083, 0.3862285912036896, 0.39297088980674744, 0.3995189368724823, 0.40397608280181885, 0.407528817653656]","[8, 11697, 152, 18511, 11591, 883, 1, 1, 15026, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",0.5713497431654679,0.2997379004955292,-0.6614090710920004,19
"[""resisting the Turks""]",non-religious war against the Turks.,0,0.3333333333333333,0,"[0.8896051049232483, 0.9998966455459595, 0.9998737573623657, 0.9999992847442627, 0.9999988079071045, 0.9994022846221924, 0.9591978192329407, 0.9953095316886902, 0.9998470544815063, 0.9984462857246399, 0.9956835508346558, 0.9984972476959229, 0.9561721086502075, 0.21202769875526428, 0.36173194646835327, 0.6509235501289368, 0.7395658493041992, 0.7794469594955444, 0.7986857295036316]","[529, 18, 60, 2825, 2936, 615, 581, 8, 23694, 7, 5, 1, 1, 16, 529, 529, 529, 529, 529]",0.8597005903720856,0.21202769875526428,-0.20996973563382929,19
"[""enemies of Christ""]","as a scourge sent to punish Christians by God,",0,0.0,0,"[0.5197551250457764, 0.9934559464454651, 0.9992184638977051, 0.9984550476074219, 0.9994749426841736, 0.9999765157699585, 0.9998136162757874, 0.9824333190917969, 0.9952599406242371, 0.9999951124191284, 0.9995067119598389, 0.9993615746498108, 0.9998000264167786, 0.9994984865188599, 0.5217300653457642, 0.4427688419818878, 0.6406850814819336, 0.6552371382713318, 0.7242527008056641]","[38, 3, 9, 3, 3523, 450, 397, 1622, 12, 24584, 11337, 57, 601, 6, 1, 38, 38, 38, 38]",0.8668778240680695,0.4427688419818878,-0.17601270618264062,19
"[""a prayer for national deliverance""]","a prayer for national deliverance from the Turks,",0,0.8,0,"[0.3207074701786041, 0.9823547601699829, 0.985420286655426, 0.9436712265014648, 0.9902807474136353, 0.9962266683578491, 0.9999994039535522, 0.7416887283325195, 0.9900670051574707, 0.9021553993225098, 0.9967983365058899, 0.9931641221046448, 0.9293416142463684, 0.42234453558921814, 0.1929357647895813, 0.2759350836277008, 0.2474619597196579, 0.2388884425163269, 0.270648717880249]","[3, 9, 7029, 21, 1157, 2156, 663, 45, 8, 23694, 7, 6, 1, 26, 461, 461, 461, 3, 3]",0.7063205406854027,0.1929357647895813,-0.5087618338404645,19
"[""national deliverance from the Turks, asking God to \""give to our emperor perpetual victory over our enemies\""""]","national deliverance from the Turks,",0,0.4,0,"[0.6234604716300964, 0.9948981404304504, 0.9999997615814209, 0.8561133742332458, 0.9971400499343872, 0.9999380111694336, 0.9996510744094849, 0.997885525226593, 0.9494659900665283, 0.6904550790786743, 0.5416500568389893, 0.30492398142814636, 0.32482460141181946, 0.3359941244125366, 0.41339272260665894, 0.4557770788669586, 0.4834838807582855, 0.5035024285316467, 0.5182732343673706]","[1157, 2156, 663, 45, 8, 23694, 7, 6, 1, 3558, 3558, 21, 21, 1157, 1157, 1157, 1157, 1157, 1157]",0.6837278729990909,0.30492398142814636,-0.4639902149598646,19
"[""through prayer and repentance""]",prayer and repentance.,0,0.8571428571428571,0,"[0.1558670848608017, 0.9368497729301453, 0.9998173117637634, 0.9999284744262695, 0.9999796152114868, 0.9853484034538269, 0.9996848106384277, 0.791359543800354, 0.2434382289648056, 0.23672080039978027, 0.24072320759296417, 0.22286666929721832, 0.20797738432884216, 0.19612327218055725, 0.18830418586730957, 0.18084470927715302, 0.17518369853496552, 0.17006270587444305, 0.16697928309440613]","[7029, 11, 3852, 295, 663, 5, 1, 1, 8, 529, 529, 529, 529, 529, 529, 529, 529, 529, 529]",0.4788452190788169,0.1558670848608017,-1.0439440254960466,19
"[""national defence""]",national defence,1,1.0,1,"[0.8613082766532898, 0.9879101514816284, 0.9910382032394409, 0.9744237065315247, 0.5006738305091858, 0.624870240688324, 0.7007246613502502, 0.7443752288818359, 0.767394483089447, 0.7841120362281799, 0.7963210940361023, 0.8053629398345947, 0.8127473592758179, 0.818006694316864, 0.8215422034263611, 0.8247779011726379, 0.8277278542518616, 0.8294453620910645, 0.831544041633606]","[1157, 13613, 1, 1, 1157, 1157, 1157, 1157, 1157, 1157, 1157, 1157, 1157, 1157, 1157, 1157, 1157, 1157, 1157]",0.8054898036153693,0.5006738305091858,-0.22733605161224202,19
"[""1518""]","1526,",0,0.0,0,"[0.9853917956352234, 0.9957595467567444, 0.9786215424537659, 0.9976794123649597, 0.9833051562309265, 0.9539451003074646, 0.974356472492218, 0.9798571467399597, 0.9814332127571106, 0.9821449518203735, 0.9826858043670654, 0.9831156134605408, 0.9834350943565369, 0.983619749546051, 0.9837724566459656, 0.9839015603065491, 0.9840359091758728, 0.9841200709342957, 0.9842128753662109]","[627, 2688, 6, 1, 1, 627, 627, 627, 627, 627, 627, 627, 627, 627, 627, 627, 627, 627, 627]",0.9823891300904123,0.9539451003074646,-0.01780449870625236,19
"[""Whether Soldiers can be in a State of Grace""]","On War against the Turk,",0,0.0,0,"[0.25834742188453674, 0.8067159056663513, 0.9686737656593323, 0.9960585832595825, 0.9997696280479431, 0.942499041557312, 0.9849204421043396, 0.6774876713752747, 0.4146788418292999, 0.6114097833633423, 0.6764487028121948, 0.6432071924209595, 0.591748833656311, 0.5398973226547241, 0.5023303031921387, 0.46663063764572144, 0.4351269602775574, 0.40764498710632324, 0.38619115948677063]","[461, 1602, 581, 8, 23694, 6, 1, 1, 3, 1923, 1923, 1923, 1923, 1923, 1923, 1923, 1923, 1923, 1923]",0.6478835360000008,0.25834742188453674,-0.5023741089013307,19
"[""Explanation of the Ninety-five Theses""]",1518,0,0.0,0,"[0.19349001348018646, 0.9490988254547119, 0.8588579297065735, 0.6792577505111694, 0.19989348948001862, 0.23051777482032776, 0.20266981422901154, 0.1775512993335724, 0.16050611436367035, 0.14952200651168823, 0.14009487628936768, 0.1328883320093155, 0.1261616200208664, 0.12101224064826965, 0.11690527200698853, 0.11322605609893799, 0.1099158525466919, 0.1070217490196228, 0.10446352511644363]","[627, 2606, 1, 3767, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3]",0.2564765548235492,0.10446352511644363,-1.660929545723186,19
"[""Andreas Karlstadt""]",ex-Augustinian,0,0.0,0,"[0.31857991218566895, 0.9965234398841858, 0.766248345375061, 0.9983772039413452, 0.9999635219573975, 0.9955190420150757, 0.5450634956359863, 0.1213609129190445, 0.16136443614959717, 0.17572367191314697, 0.18380635976791382, 0.18584167957305908, 0.1854114830493927, 0.18455944955348969, 0.18510641157627106, 0.19515816867351532, 0.20286473631858826, 0.2066480666399002, 0.20802639424800873]","[1215, 18, 26579, 23, 15710, 1, 1, 3394, 3394, 3394, 3394, 3394, 3394, 3394, 1215, 1215, 1215, 1215, 1215]",0.4113761437566657,0.1213609129190445,-1.1848970814291013,19
"[""Karlstadt""]",Augustinian friars,0,0.0,0,"[0.26522111892700195, 0.9979414343833923, 0.9998507499694824, 0.9013899564743042, 0.999853253364563, 0.9991105198860168, 0.8529055118560791, 0.8113455772399902, 0.07715661823749542, 0.1216203048825264, 0.14057376980781555, 0.15563340485095978, 0.1731484830379486, 0.18718117475509644, 0.20037898421287537, 0.21066823601722717, 0.21865089237689972, 0.22592265903949738, 0.23261621594429016]","[1660, 23, 15710, 9030, 291, 7, 1, 1, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8]",0.46164046659281377,0.07715661823749542,-1.1238933420721788,19
"[""Martin Luther""]","Gabriel Zwilling,",0,0.0,0,"[0.4719242453575134, 0.9997422099113464, 0.999981164932251, 0.9998490810394287, 0.9956152439117432, 0.9993289709091187, 0.5496341586112976, 0.46440252661705017, 0.4245125651359558, 0.2948450744152069, 0.22015143930912018, 0.16999244689941406, 0.1383378505706787, 0.1348027139902115, 0.13786005973815918, 0.14313139021396637, 0.16332629323005676, 0.18489518761634827, 0.20238763093948364]","[11997, 1027, 8894, 53, 6, 1, 26, 15026, 15026, 15026, 15026, 15026, 15026, 8, 8, 11997, 11997, 11997, 11997]",0.45761685543938685,0.1348027139902115,-1.078449762027336,19
"[""Wartburg""]","Wittenberg,",0,0.0,0,"[0.9819902777671814, 0.9999655485153198, 0.8972465395927429, 0.9989351630210876, 0.7718275785446167, 0.6088339686393738, 0.8619996309280396, 0.9325504302978516, 0.9521390795707703, 0.960801362991333, 0.9653280377388, 0.9689531326293945, 0.9712002277374268, 0.9727133512496948, 0.9738605618476868, 0.9747644066810608, 0.975540816783905, 0.9764078855514526, 0.9768376350402832]","[22632, 11063, 6, 1, 26, 22632, 22632, 22632, 22632, 22632, 22632, 22632, 22632, 22632, 22632, 22632, 22632, 22632, 22632]",0.9327313492172643,0.6088339686393738,-0.07568951241344007,19
"[""Wartburg""]",Wartburg,1,1.0,1,"[0.990856409072876, 0.9997225403785706, 0.9996547698974609, 0.9661058187484741, 0.9815720319747925, 0.5960342884063721, 0.8762574791908264, 0.9416667222976685, 0.9603766798973083, 0.9698495268821716, 0.974648118019104, 0.9777638912200928, 0.9796623587608337, 0.9810612201690674, 0.9820446968078613, 0.9829952120780945, 0.9837677478790283, 0.9844385981559753, 0.9850163459777832]","[1602, 17, 4824, 1, 1, 1602, 1602, 1602, 1602, 1602, 1602, 1602, 1602, 1602, 1602, 1602, 1602, 1602, 1602]",0.9533418134639138,0.5960342884063721,-0.053359988818290995,19
"[""Gabriel Zwilling""]","Andreas Karlstadt,",0,0.0,0,"[0.9901424646377563, 0.9999556541442871, 0.9989320635795593, 0.9997026324272156, 0.9875861406326294, 0.9912403225898743, 0.934881329536438, 0.7188952565193176, 0.9334099292755127, 0.96412593126297, 0.9727009534835815, 0.9771979451179504, 0.9791886210441589, 0.9807628393173218, 0.9816504120826721, 0.9823769330978394, 0.9829459190368652, 0.9836206436157227, 0.9835889339447021]","[11813, 7, 12345, 6208, 6, 1, 26, 11813, 11813, 11813, 11813, 11813, 11813, 11813, 11813, 11813, 11813, 11813, 11813]",0.9654160487024408,0.7188952565193176,-0.03753630624700365,19
"[""Yes""]","""Reverend father, are you ready to die trusting in your Lord Jesus Christ and",0,0.0,0,"[0.6892147660255432, 0.9284495711326599, 0.9913123250007629, 0.9998075366020203, 0.9883289337158203, 0.9988932013511658, 0.9763462543487549, 0.9987139701843262, 0.9998620748519897, 0.9937667846679688, 0.9985124468803406, 0.9995180368423462, 0.9999802112579346, 0.9965323209762573, 0.9974623918533325, 0.9998621940612793, 0.9972131848335266, 0.9988973140716553, 0.9001734256744385]","[96, 1649, 624, 989, 2353, 6, 33, 25, 1065, 12, 67, 2019, 53, 16, 39, 2809, 1850, 2144, 11]",0.9712024707543222,0.6892147660255432,-0.032475106282863854,19
"[""concluded""]",he experienced chest pains.,0,0.0,0,"[0.20680907368659973, 0.5969147682189941, 0.9907228350639343, 0.9999438524246216, 0.999954104423523, 0.9966588020324707, 0.9972585439682007, 0.9830469489097595, 0.713640034198761, 0.34298810362815857, 0.38017842173576355, 0.3554510474205017, 0.3333170413970947, 0.31596437096595764, 0.31787118315696716, 0.32024118304252625, 0.3204123377799988, 0.3198534846305847, 0.32121574878692627]","[3, 88, 1906, 5738, 1406, 7, 5, 1, 1, 130, 130, 130, 130, 130, 4234, 4234, 4234, 4234, 4234]",0.5690758887090182,0.20680907368659973,-0.7096173462443853,19
